"Population","Line","CCRT_F","CCRT_M","CSM_F","CSM_M","DT_A_F","DT_A_M","DT_P_NA","Dia_F","DW_F","DW_M","Fec_F","HSM_F","HSM_M","LS_F","LS_M","LA_Activity_B","LA_CircPhase_B","LA_NDlog2_B","LA_Period_B","Pgm_T4_F","Pgm_T5_F","Pgm_T6_F","Pgm_Total_F","SR_F","SR_M","TL_F","TL_M","Via_NA","WA_L_F","WA_L_M","WA_R_F","WA_R_M"
"UM","UM9",1867.71114142181,1579.38904755884,1.16319852334144,0.906565953161075,232.680440373425,235.73779437901,133.751825938646,2.63548676484284,0.506498125162428,0.298643080099316,60.3542419013561,398.304020404025,324.268407585083,48.8930130597975,50.9805104606068,19.6366616442832,11.0207681810606,-0.760446535703833,24.6373908275796,0.533625461371127,0.750812284905158,0.764245093047443,0.664351682079148,106.971576306714,85.9302287865612,954.806856975567,798.044550679367,1.02670330194079,2915.61623490738,2540.61657442458,2920.05484142916,2536.1387437648
"KA","KA1",1573.67887952396,1877.73877411865,1.20287135528561,1.18032936223608,220.051180745125,225.321600967819,112.906288931061,2.59058458125423,0.456956070163738,0.269686788729276,89.9433628500325,349.054469445595,338.461380808469,52.9191114230841,56.6318540799096,40.0954822486832,13.9741341425159,-0.0714395447023114,24.639092100356,0.390204647953089,0.417612775325123,0.470808920659348,0.434892864540411,95.3208116968979,73.9960529937657,943.610756398989,788.895408543949,0.982511238979726,2804.86861953988,2398.90977924134,2782.44514546906,2400.16073051366
"KA","KA10",1415.79320993127,1477.52627796721,1.03897931374141,0.816823984535956,228.963205772011,231.133406171089,126.772288931061,1.51032224237968,0.463878757357717,0.263872345311156,69.4927506722323,366.40597404628,345.968032643892,59.2900062678684,59.0211070943417,40.3754822486832,13.9901341425159,-0.111439544702311,24.645092100356,0.465979703692202,0.623916261876901,0.752393232673961,0.608799285780903,103.867017210305,75.9781076378905,953.244631813799,829.456166666465,0.977840915367713,2737.81300349743,2379.7202576778,2740.06125797048,2377.73258549807
"KA","KA11",1422.0263527801,1637.06969426364,1.32944319834759,1.0655194266937,226.124785895981,231.115427325814,127.036288931061,0.382081936938195,0.510088440868023,0.280311985816828,80.4648394378858,379.470002040027,350.518110068562,47.986011271507,53.05779350794,39.8914822486832,13.9841341425159,0.0965604552976886,24.627092100356,0.423235402434651,0.519580897773911,0.607097250207314,0.508667883473042,93.4659793013092,73.2708740219793,1022.54131650095,NA,1.085843813579,2923.88165440058,2550.20555766884,2932.01421320095,2555.42526249382
"KA","KA13",1446.55866410027,1492.06392426011,1.17119590515056,1.14282695073243,225.201411302489,226.997274287622,119.137288931061,1.64801713465089,0.407859313178591,0.248806723062522,72.2401741789989,364.223498342773,303.929051930491,43.7503749999977,50.4199999999985,35.9534822486832,13.9801341425159,0.0245604552976886,24.617092100356,0.427277772299345,0.416530843535531,0.420063573741701,0.431385869732074,80.9625134458412,66.0679337671457,948.029430358325,807.281166666465,0.961560123296861,2818.41467077562,2447.07226373816,2820.14813449971,2444.89524860615
"KA","KA14",1427.72176424317,1682.26503296022,1.1245606609866,1.12468530131139,230.574687631655,230.400554136347,146.706288931061,1.61816180312031,0.449771159042387,0.257581046326727,85.4750495581555,358.640850551472,348.800149202702,52.4085547991957,52.7632851940077,NA,NA,NA,NA,0.397990200113162,0.611120055072461,0.863923022921593,0.629721256652227,91.8692072070501,64.8104701359323,972.552911772548,828.637166666465,1.08852713878384,2857.39196875797,2474.34956830937,2857.44620864222,2477.49278330915
"KA","KA15",1475.26694515805,1550.56639125752,1.12251564932545,1.11114729931341,226.062177926654,231.498243329021,127.931288931061,1.86415661191155,0.459492099014733,0.278377078203147,79.0913386895546,330.188994839159,252.481638767218,50.9913887635724,54.9675100494112,NA,NA,NA,NA,0.369803317954071,0.47932276538819,0.84323988088525,0.554480078421346,94.9858419244245,69.5867825926988,941.425916667328,840.745166666465,1.0845480557058,2884.526879277,2503.17134563508,2886.05264813111,2510.49592104811
"KA","KA16",1558.0044162335,1623.93883934357,1.05877690677538,0.86468202380142,222.171962873442,227.136376291558,132.022288931061,1.78546197262484,0.479147456932032,0.271277248951563,70.1543194898326,359.637498342773,333.118051930491,44.5483749999977,47.7549999999985,NA,NA,NA,NA,0.367299442410561,0.509279010679142,0.675032725204623,0.508742246247716,101.356427780615,72.9671328488601,948.517606935596,800.781166666465,1.03906447384872,2842.02165440058,2487.27355766884,2839.04121320095,2489.64126249382
"KA","KA17",1465.5310732062,1547.47253439346,1.07934702594874,0.891634499098981,225.459331608068,230.21223064893,131.049288931061,1.88636696731352,0.46848101624594,0.287035032568189,51.5625990071534,355.557536590342,364.172134185952,49.4369298410109,56.7530996829217,NA,NA,NA,NA,0.394685572051212,0.501200889953716,0.630975397944569,0.507080260126181,85.790472090154,65.8897012330661,972.322821020443,814.127166666465,0.979468449768559,2807.4312314663,2464.37746798637,2812.9216033204,2467.7997831094
"KA","KA18",1465.61990305631,1408.48883190093,1.25052438600055,1.18178500901961,229.019995048822,235.892778710896,149.725288931061,1.80367122925056,0.485125056662339,0.275822862932165,75.1951829453307,374.399214876285,334.921593278923,51.6993715851456,57.39724451317,NA,NA,NA,NA,0.4181835117139,0.568520728712931,0.78588876620621,0.581828902214104,95.138594543712,68.7973550305286,972.53431904431,813.408166666465,0.937531259429783,2813.7036019263,2434.65181529806,2813.94929652252,2432.58583917337
"KA","KA2",1404.13871810167,1583.12653653282,1.08742579016413,0.790835924536767,226.030096857034,227.760504681934,116.015288931061,2.26464246169864,0.504091018758417,0.275588184858115,94.3537451219736,363.196498342773,317.729051930491,55.1003749999977,58.5369999999985,30.0864822486832,13.9751341425159,-0.245439544702311,24.587092100356,0.452600292641589,0.673572430504568,0.857010147484728,0.645592803201182,110.492633444072,75.4724092165532,959.656043720397,813.10539298935,1.03428547379843,2870.74302279082,2475.43808645496,2875.65146352229,2479.60978893137
"KA","KA23",1423.15879270753,1551.07599421809,1.31485714968529,1.23131386592135,224.061797014708,229.245891429652,140.241288931061,1.30845329040084,0.461256329287354,0.255777996096149,73.8978674819996,381.133703913228,309.021275601998,48.1679217724729,48.9385414616469,NA,NA,NA,NA,0.380338253561964,0.624726778905929,0.724962057340709,0.57074644817675,96.8278004715595,62.0378970002006,1008.57831650095,NA,1.01632965926609,2764.48437160771,2398.27996808691,2768.45318150799,2397.43699483589
"KA","KA24",1524.16074977921,1545.00310284168,1.14785714968529,1.24531386592135,225.246731003643,229.778230986108,115.845288931061,1.41372930466788,0.459173501870934,0.265918193086414,51.2499967855309,359.061842018026,342.730023309765,50.6212237938197,53.6721710300212,NA,NA,NA,NA,0.41794450231284,0.473356164653044,0.520771063906231,0.473257346283682,99.8351620295377,71.4525806635222,1014.50831650095,NA,0.959416248653498,2807.17155757671,2434.3860455425,2812.95589472796,2436.8823281968
"KA","KA25",1665.0308830371,1753.0578584151,1.51185714968529,1.02531386592135,227.191267226276,231.48832034843,136.263288931061,2.24582027158435,0.479922175456825,0.271618455203983,78.2241208293487,357.115498342773,330.068051930491,38.6023749999977,46.6279999999985,NA,NA,NA,NA,0.410178918208961,0.584038887771171,0.79795997652888,0.600881443229245,112.967189543998,70.7251673833144,1026.14031650095,NA,1.01804431285389,2838.53790367865,2465.75893345006,2841.95286152382,2469.04638157385
"KA","KA28",1467.73554984501,1481.31152349518,1.42885714968529,1.42031386592136,233.827619724722,236.126149746792,131.837288931061,2.38191456922169,0.489422124637636,0.274658983716046,110.242869463408,376.974230871334,340.464842136006,48.1999341539549,52.2873557571892,NA,NA,NA,NA,0.445011181866958,0.709833622254075,0.93620838056994,0.679572901699582,117.238827261615,83.0736859096183,982.872316500951,NA,1.10144235761209,2902.81965440058,2452.50755766884,2910.45421320095,2458.81626249382
"KA","KA29",1597.9391553359,1591.66471858665,1.36685714968529,1.07031386592135,220.415761063291,226.901777457359,124.507288931061,0.771989514738039,0.504110384138442,0.277944680791505,102.465097693555,353.121141806728,322.372654931212,50.2852565255654,54.2840718591888,NA,NA,NA,NA,0.410740514560717,0.688080356488474,0.852116842288157,0.636036429062858,114.015584167032,85.074648852886,1028.06231650095,NA,1.10244594987634,2918.91074360519,2526.88903288324,2923.41361626706,2529.01269059462
"KA","KA3",1556.41225334083,1735.213684872,1.19357563918569,1.11510610901143,220.280117740376,225.61354697912,119.747288931061,2.03969805426632,0.48654280540573,0.299887470916453,70.7908877464051,369.16535451344,337.514535694794,52.4302669626431,58.0134756176005,37.5084822486832,13.9661341425159,-0.162439544702311,24.677092100356,0.376684302621381,0.525668323062534,0.698815631585222,0.524558071423488,96.1455661197782,68.2002661551083,956.773718806954,817.074662754414,0.873940085402865,2839.27526458948,2477.14297922831,2836.32944059518,2489.24852490605
"KA","KA5",1563.11403379802,1475.39858167477,1.16498573091335,1.1336996810685,225.241538736366,228.127557688278,118.556288931061,0.42657709378801,0.453251096666648,0.26178228741823,83.3478096892428,374.034737531992,329.456240872383,49.6516118792416,51.7313886584755,33.5184822486832,13.9741341425159,-0.331439544702311,24.779092100356,0.451529619637373,0.611249589673848,0.669995526513898,0.575016541180521,89.4836755043665,65.2031489115876,956.956782135533,807.995749142476,0.972883076337804,2785.76685595823,2418.30622939212,2793.66702418285,2421.47984838265
"KA","KA6",1612.92586309872,1441.99848101934,1.09866556004275,1.03700068401165,225.832395810882,227.422252627934,115.162288931061,0.994559117659741,0.448261134736127,0.275000261307926,67.6993134832389,385.135498342773,284.315051930491,43.6363749999977,54.1339999999985,33.5114822486832,13.9561341425159,-0.0664395447023114,24.602092100356,0.469972104912977,0.616055023544267,0.765117163729467,0.619856786754959,83.2348903242173,61.3775057916678,977.030499843188,828.427772218992,1.03672900385556,2875.66999887727,2501.71455011514,2877.75022741941,2509.12201026366
"KA","KA7",1427.3135634924,1495.82026548716,1.30755988470833,1.028194593677,220.912003196452,225.571181286331,116.942288931061,1.70720978572026,0.485833644790157,0.294090401971487,98.4963628500325,362.831790741907,356.964333725979,54.6276066526023,61.7482910454086,33.4284822486832,14.0061341425159,0.268560455297689,24.682092100356,0.557697815047665,0.612946817612288,0.702721778389056,0.602961873763711,91.5454262100283,72.4602493093265,946.604581790116,803.125166666465,1.0046853194071,2823.09378001737,2461.33512816958,2817.75052460275,2454.17692959828
"KA","KA9",1537.61045945744,1557.12806112516,1.38078946526721,0.919295722776212,226.615554184133,232.458500492826,137.442288931061,0.860536785193541,0.48623023629374,0.262688339763281,99.84679367291,346.608978696641,325.367268256855,50.9404181842685,57.9391044534355,33.2954822486832,14.0151341425159,0.164560455297689,24.575092100356,0.449857422930952,0.47401386238588,0.355868917443355,0.448203896530571,93.8243665109522,69.9175180182314,991.667316500951,NA,1.05706438982115,2848.84138896182,2471.55045811212,2856.5165199714,2479.92401505687
"VA","VA1",1341.08895011629,1519.47355450491,1.19912520550773,1.01611365552035,224.302580833438,234.697135131437,115.620350579933,2.33264872487107,0.406041600645746,0.239180961903038,53.3803756055259,348.592789929623,328.884270960539,49.3494224256578,54.2204186014858,NA,NA,NA,NA,0.413798422656147,0.451331212185486,0.674609563713157,0.51411691366512,93.3791260967815,67.241905759926,952.215317412421,848.115697940671,0.934149267624051,2835.28175050445,2435.59555286352,2832.05088947899,2438.48208936346
"VA","VA11",1602.37512688131,1529.79473403617,1.20571162535002,1.06317717803339,245.201229997929,254.025826225794,172.748350579933,0.894030070679875,0.55696058129459,0.291273737174543,66.596345801564,327.730017593505,316.013641190187,40.6398749999976,45.1437499999984,29.5398562599993,12.9303295287993,-0.216661088579253,23.9830594407556,0.420978200153332,0.42710848761351,0.389092994617396,0.423936366905259,114.90233792933,80.8565178096514,1001.87900355716,865.918697940672,0.860643629740812,2862.23632943206,2483.90226358629,2856.57892762721,2490.6446150722
"VA","VA15",1739.74878244299,1627.63265229917,1.17095094723395,1.00937808061959,223.887340809933,226.544148998235,133.417350579933,-0.647119701945608,0.517020865561881,0.293529800203287,53.6660318619499,383.074017593505,364.117641190187,45.3418749999976,54.0727499999984,33.1328562599993,12.9303295287993,-0.117661088579253,24.0460594407556,0.378643168544216,0.755993466369548,0.669282036621733,0.616103525383823,98.2279346815629,75.6512703125981,1001.46277381613,875.755697940671,0.82119613019395,2842.34449934364,2492.01097614717,2845.23874265277,2502.17330779875
"VA","VA18",1434.71471606187,1448.72004082046,1.27722954395752,1.06963998359775,229.738475572828,238.800857674302,157.800350579933,1.57866154844406,0.470911991568211,0.249513913293003,55.3714272888149,371.573526369582,346.324544887494,53.2130107278294,54.5618820725121,26.4168562599993,12.8483295287993,-0.230661088579253,24.0070594407556,0.371178004516384,0.599532729443817,0.691584588282665,0.551977487756033,101.439994932015,61.1184902048036,978.851160240735,848.216697940672,1.0154331486985,2792.20222669431,2415.2729025069,2791.71105680586,2415.54390056884
"VA","VA22",1394.32466728748,1485.28094050051,1.22102046306573,1.0197960587461,237.988814629742,244.066418515729,150.314350579933,2.72115333152062,0.495675517689577,0.244229782016916,86.6840209536815,363.862157895235,342.472947373943,47.658590955183,51.7054822165414,33.4858562599993,12.9113295287993,-0.231661088579253,23.9970594407556,0.469151821825088,0.818534060131574,1.06836916821065,0.75739493363864,110.813092483246,72.7817402694818,974.168595996349,844.477697940672,0.906939906442646,2799.56252126589,2459.61961924492,2798.97436387062,2460.28137234237
"VA","VA26",1638.66906060916,1551.86943087472,1.23557350141355,0.918983218586523,232.556165147015,231.579334942333,133.700350579933,2.155081829973,0.42053631043795,0.254635649104754,62.0928545867952,387.259489699943,351.398960719456,48.0330376632615,55.6295468905631,24.5018562599993,12.8553295287993,-0.431661088579253,23.9580594407556,0.389049854705599,0.456932401087588,0.545899345918193,0.477128490018571,93.8811916579366,69.1663063140224,960.272674443605,850.402697940672,0.931466896157116,2870.82152126589,2518.41761924492,2871.90336387062,2516.35137234237
"VA","VA30",1334.67947583465,1434.40712928053,1.1471754144859,0.866934753572824,229.731286632456,236.394091126488,135.969350579933,1.95747120439862,0.500716059941374,0.290124857802756,47.5354662252595,347.536705907149,338.489207193651,49.9634232340231,50.5403529413951,30.7308562599993,12.9203295287993,-0.0896610885792534,24.0000594407556,0.332889098863406,0.552118177575065,0.757390013543314,0.549690439841414,93.8072851560292,77.8351653082571,991.934389899601,861.537697940672,0.996003712489217,2919.19717518544,2501.0006004281,2916.08521770427,2503.4841081227
"VA","VA34",1745.33113377733,1600.41501666565,1.16390448814897,0.965356054350774,232.00921740999,238.83358819659,144.440350579933,2.45922768870786,0.480240289614734,0.270424785141615,88.9484837846125,371.081436779038,350.788035616849,50.4477120727879,54.079634102535,30.1528562599993,12.8493295287993,-0.0926610885792534,23.9920594407556,0.41245791043631,0.694966573605997,0.766431463899078,0.625487967762928,110.518379649975,80.4553527843365,965.0461177381,838.192697940672,1.02899735369589,2837.31562477997,2486.65153445901,2836.31639730666,2487.37823828738
"VA","VA35",1662.65226729634,1521.20086728902,1.18890872314489,1.00292074490033,232.576979123597,238.423732856278,135.796350579933,2.90298188735478,0.4552222361409,0.251735213865838,66.3072087500798,356.340017593505,293.151641190187,41.8268749999976,48.6487499999984,NA,NA,NA,NA,0.3358883472707,0.400694963980095,0.471675304533446,0.41813596145297,99.1209351626813,67.5573803851809,983.774334170416,858.800697940672,0.986387236984101,2813.02052126589,2482.03561924492,2818.96236387062,2482.85737234237
"VA","VA44",1659.46573257299,1520.54781394026,1.20249639499501,1.08353015932744,250.996055478039,252.607883376008,171.036350579933,1.54357660123967,0.489301215829278,0.256719249490671,75.4091060593511,311.988017593505,286.929641190187,45.8448749999976,51.2937499999984,NA,NA,NA,NA,0.407410536799709,0.681850746436471,0.853361619294648,0.647141086628112,108.832005059412,76.8731468130571,1021.21470594002,885.749697940672,0.963749096775537,2897.64202040075,2535.71563325895,2903.07843046592,2537.1573710147
"VA","VA46",1397.44741468736,1474.88725580302,1.005656236945,1.04074707544761,226.297919929885,232.456361325228,124.995350579933,0.922585899799,0.512640455026843,0.298917846376268,64.8328970835728,362.522017593505,259.885641190187,40.4968749999976,44.2937499999984,NA,NA,NA,NA,0.415762721708902,0.512528254497855,0.698137518811609,0.541648444144055,113.233697258139,76.3843968805894,988.20651786431,848.359697940672,0.945170583917429,2910.24082361011,2547.52534564371,2908.29179540171,2553.52577747015
"VA","VA47",1621.56702453052,1662.53932244367,1.34147418915032,1.21277435692523,232.385642011022,236.44182718544,139.187350579933,1.78762864559123,0.531537701897576,0.311376628254985,78.2842534894008,355.579491434465,379.249419285593,48.081600651803,57.2883922439852,NA,NA,NA,NA,0.358002246996373,0.477665005121955,0.578061230002513,0.481805358608459,120.816375103833,84.1318625451433,1009.05152734276,NA,0.881952501463278,2814.73852126589,2460.18861924492,2820.91236387062,2461.75537234237
"VA","VA48",1676.9273687415,1600.9775293834,1.27079958193179,1.19717755512418,240.618411962992,245.762205752335,147.194350579933,1.99097959846862,0.46346612569211,0.273233305782467,72.7764419886318,379.46899518983,361.796898919063,54.7067661960575,59.1569773921103,NA,NA,NA,NA,0.386749736061814,0.543367471254646,0.58720676195677,0.509817218093367,101.73206300121,71.7590327084677,981.492370848508,853.695697940671,1.00752680633761,2790.79033624761,2549.17147774991,2789.87263501774,2548.72142081624
"VA","VA55",1524.0808737895,1520.86581216864,1.15406925102849,1.09347643343864,234.383188253266,238.294422186026,123.499350579933,2.46530338068001,0.445032454342776,0.262497728622017,90.3890122082055,363.331224180101,322.215961078313,46.4552258356828,50.7023581905316,NA,NA,NA,NA,0.350538977619645,0.511096099460407,0.619581146433789,0.498041987235135,100.139658641438,69.1309463536644,1000.21375599015,878.933697940672,1.05878138127058,2820.60449539465,2445.65999581491,2823.46817224613,2447.32858342918
"VA","VA57",1661.32072501715,1497.8147106796,1.10778320175601,0.964644262588245,231.489481593591,237.219367233843,143.269350579933,1.73870138949159,0.522105359381516,0.280105471304064,45.3209869536202,369.527541018656,262.947845481439,42.1182206164856,51.1548701455274,NA,NA,NA,NA,0.39860077038001,0.692470035621738,0.846378456185008,0.645353545671882,106.377574065001,67.97781724105,1002.31832506277,872.447697940672,0.899049633748655,2868.60873282102,2508.61898958377,2864.68558188112,2508.60586877454
"VA","VA6",1500.26171775352,1484.72733951755,1.26927413568044,0.910876500305941,243.386933635236,232.442684332325,NA,0.784441942049211,0.485815216948068,0.266651088856296,96.8022862946956,353.534744690992,340.555160842899,54.9919465173863,60.8641979903762,25.8988562599993,12.8363295287993,-0.389661088579253,23.9810594407556,0.404231180521182,0.472535853453519,0.628946713030281,0.508714450916861,112.570927718911,69.4970989753829,982.995317412421,882.197697940672,0.925147245785534,2823.76988306447,2449.53717067856,2826.38539799557,2445.76573737129
"VA","VA66",1459.65758566395,1507.34589964662,1.07222795930866,0.901385764467248,238.891855901824,246.449238744213,154.161350579933,2.5589663045903,0.486760191590611,0.28892858037289,54.4186721995423,397.546381739757,373.276563222455,53.6407593012794,54.588817952736,NA,NA,NA,NA,0.399026623109279,0.537242674422977,0.645462535360207,0.531919582871457,89.7139763597402,73.8164447375259,984.924273424571,843.413697940672,0.981074712374024,2831.55507835725,2475.90650067315,2832.19790718046,2471.7400489911
"VA","VA67",1542.27793533469,1509.8946845506,1.28405951342536,1.10471884313959,228.973588820676,236.576972070564,120.931350579933,2.55267266341427,0.464942147926125,0.255150736099247,64.5392532803378,352.028975949335,336.182578768748,46.395453748148,48.5298607093214,NA,NA,NA,NA,0.361981159865589,0.507637197774782,0.667866996222263,0.512845516473384,100.173499341233,58.0886901938246,977.842286319093,860.986697940672,0.783910873377053,2789.23666779865,2456.67965873125,2790.12368289223,2458.6599562271
"VA","VA71",1460.9380740889,1520.93162517891,1.10022376816839,0.999710682344645,225.923539332176,233.242319057773,138.259350579933,0.165692031469047,0.48064383781425,0.25361421556061,79.3081055043145,378.881320690914,357.346749821262,52.6340299454272,56.5992281156775,NA,NA,NA,NA,0.415785979188206,0.498669149243358,0.532976011745395,0.500322798757674,87.3159391615839,53.4841434075103,1001.73115235243,862.870697940672,0.978850266057199,2808.40566912421,2426.90726998308,2807.26467782151,2423.75397704475
"VA","VA9",1426.53862962538,1521.03791619063,1.10693659214781,0.878898699800668,227.121539673922,231.562527154535,132.201350579933,1.7310078285021,0.428741349976245,0.238861560457442,96.0698728286101,369.636805167669,249.993003689634,49.6747319334825,55.2759717737906,27.0848562599993,12.7783295287993,-0.428661088579253,24.0010594407556,0.338270047007759,0.450624684819694,0.826671116008918,0.531276978062252,87.1455375828317,65.8269788015814,923.899317412422,830.719697940671,1.0141025114721,2830.92755193216,2435.31435023369,2841.64185775176,2439.39573208214
"AK","AK1",1851.52846481548,1711.84426748174,1.17328844411599,1.02024103412858,237.931861209807,242.830790914207,138.780046525264,0.475260433105161,0.463561832441205,0.252283777420714,121.880079406603,336.207746463118,327.973738609144,53.1859435179573,53.6099457225714,25.513409632974,9.18633256028183,-0.627191898942809,24.3060117353228,0.408611279033,0.589958189884308,0.662820264326075,0.555089662506917,101.692122697243,71.7511142064237,958.543443254047,824.279078902239,0.996942488762201,2806.04074562636,2449.20572750619,2806.0252741514,2450.59012503736
"AK","AK10",1492.12668040686,1577.08443719109,1.21310825434866,1.03974851935982,226.770017893832,233.122007888325,120.510046525264,1.21625548949404,0.457208501004916,0.248378235575771,64.2123514496619,375.10693285669,362.799665215701,46.5272144514652,51.1307262731788,NA,NA,NA,NA,0.439599363945823,0.576064100851666,0.583980842557758,0.535953446132327,101.736534632687,65.5570442699759,970.712775834165,822.790980031533,1.13160088785745,2740.6649474383,2372.00005651803,2738.41351123686,2373.49352503993
"AK","AK11",1618.38572657916,1690.75833604488,1.29701121455166,1.01510967022859,227.774308926979,233.589495218449,138.309046525264,0.985513449258493,0.425818699881822,0.249865120273381,67.5488529832138,408.346039039231,356.65409530925,52.7564690491112,48.910786919052,NA,NA,NA,NA,0.468782996682076,0.534236918094984,0.544728254988916,0.528684839173208,85.8460205756619,66.8475808779593,970.782819383167,822.143980031533,1.09972614731857,2783.0539474383,2428.88105651803,2788.02051123686,2430.20352503993
"AK","AK12",1529.43669652107,1729.44694895241,1.28204542444305,1.0262549469667,238.638828032018,243.264922075601,122.789046525264,0.992000950877218,0.406167128107493,0.245166671355268,89.6079308603847,375.043912230308,327.868214832189,45.4937500000375,50.5058181818668,NA,NA,NA,NA,0.453340560882026,0.599943561688549,0.763632446346753,0.599988451295291,84.2501836533127,60.8889617932208,955.683578880535,816.607980031533,1.08634647409904,2848.8049474383,2497.13505651803,2852.79951123686,2496.96352503993
"AK","AK13",1587.40419079743,1556.7724059994,1.11054460827554,1.01978396707631,226.613148026065,234.021636449443,133.940046525264,1.34291577002628,0.437535614445862,0.250764897772722,71.6799828986948,386.384265902555,359.570152724057,51.0914949618654,54.6227144743043,NA,NA,NA,NA,0.479413970765468,0.637591616747923,0.612376603095629,0.579946867933062,92.8248901581163,71.4658191841133,984.802741012272,836.121980031533,1.11518845286787,2914.5909474383,2518.27105651803,2914.82051123686,2518.69952503993
"AK","AK14",1766.4105131268,1625.62417209485,1.32282520910684,1.16443710170256,242.655033878748,246.871490169776,128.738046525264,0.904085249389037,0.433327897840787,0.2572049057749,102.817458818466,379.396079389427,288.36877910458,51.6552170444092,57.4712992573596,NA,NA,NA,NA,0.392909933894467,0.544325049666023,0.690686206929805,0.541344124801045,104.257733465355,76.3136892823699,974.556118659872,854.931980031533,1.08360455343626,2833.9679474383,2511.10205651803,2835.05451123686,2509.80752503993
"AK","AK15",1746.32485838589,1652.69514678179,1.16505085575486,0.993700116115192,242.856280474285,249.80167532983,150.663046525264,1.6206291362194,0.396571310015006,0.233656259640584,85.8269181276075,312.107912230308,333.184214832189,43.2807500000375,47.9658181818668,NA,NA,NA,NA,0.449041344396247,0.555726683596112,0.57718138178766,0.53264472408957,85.2239177337192,61.6925524461293,981.362587681381,854.532980031533,1.02390275763716,2784.5009474383,2445.33305651803,2789.91151123686,2441.89652503993
"AK","AK16",1600.65516367566,1815.21855752442,1.19893536931814,0.872165321350214,220.439687291207,226.258085399728,115.575046525264,1.43038433601636,0.480182643129878,0.279864792945217,71.1649780637477,348.889912230308,347.495214832189,51.8857500000375,60.5038181818668,NA,NA,NA,NA,0.474556602385185,0.582347048862306,0.679140109003554,0.571369300071458,107.076346870132,76.0094353315435,962.35563399772,821.036980031533,1.25138912339535,2804.9581363668,2438.66422065822,2802.37823024393,2437.0862691132
"AK","AK17",1740.5553572644,1586.81201659732,1.13782209893103,1.10205422340952,234.81210199474,244.393592756893,117.320046525264,0.668625018176061,0.414014510072111,0.260094129787101,68.2430166368928,339.414394924185,342.146261851292,46.637806621227,50.2200719293087,NA,NA,NA,NA,0.423911906840617,0.465931492073507,0.305575141563051,0.414108351307041,93.5243284897902,68.2300076988718,983.571332085587,843.542980031533,1.0079508920868,2808.09778148961,2447.96551571355,2806.51310260207,2448.29754974827
"AK","AK18",1836.3531563173,1592.10609190457,1.09203644692022,0.935855997075526,229.289621964004,234.562709451415,134.489046525264,0.687720313123881,0.462835292513397,0.274530242174229,66.0788548071841,381.442511685313,364.997056912442,55.9534620692679,59.5997125903197,NA,NA,NA,NA,0.393039463676847,0.503393644611659,0.47019815590323,0.464763683521312,78.4138310407336,61.073475460352,973.139550000012,NA,0.958293835913135,2800.70708612198,2429.99933662082,2796.7467222872,2426.20586590037
"AK","AK19",1454.56374233432,1539.59833333342,1.44557489731458,1.21361688193617,256.050492060479,255.910169286812,NA,NA,NA,NA,NA,355.525912230308,298.502214832189,35.7487500000375,41.4048181818668,NA,NA,NA,NA,NA,NA,NA,NA,104.606479680118,60.7711854859807,NA,NA,0.902228076650533,2754.36643597904,2360.38412528329,2752.95246685139,2361.094373341
"AK","AK2",1576.82265177028,1590.00674156378,1.21811093779473,0.949437404002244,219.720044700115,224.559175280268,120.183046525264,0.300958205833323,0.497138342989848,0.287705670218671,84.7639220532422,382.192912230308,367.860214832188,45.5507500000375,55.8058181818668,36.036409632974,9.25033256028183,-0.111191898942809,24.2880117353228,0.453550962338673,0.542539393492931,0.629124067298238,0.539164701651224,94.8949854690973,68.726440140863,967.308554979335,825.027031256026,1.0893070214561,2786.70258730064,2429.08683833108,2784.52935389341,2429.85495987211
"AK","AK20",1718.15293477402,1609.96164015518,1.27303232115477,1.08975373470261,226.052294224847,231.947305464001,115.426046525264,1.92156108954325,0.412879850362181,0.23471664599801,66.4387343487937,366.392854176177,399.076280115369,51.2108230171435,54.4879263028829,NA,NA,NA,NA,0.435340817584873,0.605465854992996,0.688940681314293,0.586024055757113,88.6701361712237,60.4664956516425,947.325916271862,821.740980031533,1.05531909039572,2775.74751340703,2394.67814500334,2775.97583990134,2396.08868890078
"AK","AK21",2045.92597663517,1813.98886197409,1.21083467295854,1.08555333143203,248.169215976628,254.447774433792,151.811046525264,1.28736498622413,0.46191279429565,0.277309120298301,80.4776557600616,423.615974937707,444.189224493639,50.8039678697457,56.596474575757,NA,NA,NA,NA,0.476427300603516,0.753558028245899,0.733179230092213,0.646281152824705,96.3006340383108,69.7126731198572,989.372701568921,853.099980031533,1.05341167084442,2785.29497915052,2457.07787225593,2784.09888716808,2460.07307235892
"AK","AK3",1629.77323507319,1603.70123380781,1.24200011959853,0.98997843483835,223.888619762907,231.028727968705,125.911046525264,2.57655674311681,0.446985415017949,0.256150905169488,81.257199716144,365.388679625699,332.593508956163,52.9653656616766,59.947747643185,28.7314096329741,9.21433256028183,-0.475191898942809,24.3140117353228,0.508423145478984,0.613052726943269,0.610877610026838,0.587147498941648,94.1518052272963,66.985932087232,963.431695657969,840.632419097412,0.94439095684793,2828.07232003584,2442.95519331278,2828.34965265456,2441.89186078457
